id,created_at,resolved_at,hold_hours,token,direction,trade_type,kronos,conviction,archetype,edge_source,leverage,entry_price,stop_loss,tp1_price,tp2_price,tp3_price,exit_price,outcome,pnl_pct,planned_risk_pct,realized_R
6,2026-04-16T20:01:21,2026-04-16T20:21:03,0.33,AVAX,LONG,,false,33,,,2x,9.8657,9.718,10.112,,,9.718,SL_HIT,-1.4971,1.4971,-1
43,2026-04-16T20:05:09,2026-04-16T20:32:59,0.46,PENDLE,LONG,,false,28,,,2x,1.2988,1.279,1.331,,,1.279,SL_HIT,-1.5245,1.5245,-1
49,2026-04-16T20:05:14,2026-04-16T20:32:59,0.46,DOT,LONG,,false,28,,,2x,1.3501,1.33,1.384,,,1.33,SL_HIT,-1.4888,1.4888,-1
16,2026-04-16T20:01:21,2026-04-16T20:33:59,0.54,SUI,LONG,,false,30,,,2x,1.0061,0.991,1.031,,,0.991,SL_HIT,-1.5008,1.5008,-1
12,2026-04-16T20:01:21,2026-04-16T20:34:59,0.56,DOT,LONG,,false,28,,,2x,1.3496,1.329,1.383,,,1.329,SL_HIT,-1.5264,1.5264,-1
7,2026-04-16T20:01:21,2026-04-16T20:35:59,0.58,LINK,LONG,,false,30,,,2x,9.6706,9.526,9.912,,,9.526,SL_HIT,-1.4953,1.4953,-1
8,2026-04-16T20:01:21,2026-04-16T20:35:59,0.58,ARB,LONG,,false,28,,,2x,0.13254,0.1306,0.1359,,,0.1306,SL_HIT,-1.4637,1.4637,-1
11,2026-04-16T20:01:21,2026-04-16T20:40:59,0.66,ADA,LONG,,false,21,,,2x,0.26092,0.257,0.2674,,,0.257,SL_HIT,-1.5024,1.5024,-1
31,2026-04-16T20:05:09,2026-04-16T20:51:45,0.78,ARB,LONG,,false,24,,,2x,0.13219,0.1302,0.1355,,,0.1302,SL_HIT,-1.5054,1.5054,-1
58,2026-04-16T20:20:14,2026-04-16T21:16:12,0.93,ARB,SHORT,,false,46,,,2x,0.13154,0.1335,0.1283,,,0.1283,TP1_HIT,2.4631,1.49,1.6531
14,2026-04-16T20:01:21,2026-04-16T21:19:41,1.31,AAVE,LONG,,false,30,,,2x,117.02,115.26,119.95,,,115.26,SL_HIT,-1.504,1.504,-1
69,2026-04-16T20:28:26,2026-04-16T21:20:41,0.87,ARB,SHORT,,false,36,,,2x,0.13143,0.1334,0.1281,,,0.1281,TP1_HIT,2.5337,1.4989,1.6904
76,2026-04-16T20:28:26,2026-04-16T21:20:41,0.87,AAVE,LONG,,false,33,,,2x,116.67,114.92,119.59,,,114.92,SL_HIT,-1.5,1.5,-1
160,2026-04-16T20:53:45,2026-04-16T21:20:41,0.45,AAVE,LONG,,false,30,,,2x,116.84,115.09,119.76,,,115.09,SL_HIT,-1.4978,1.4978,-1
184,2026-04-16T20:58:13,2026-04-16T21:20:41,0.37,AAVE,LONG,,false,43,,,2x,116.55,114.8,119.46,,,114.8,SL_HIT,-1.5015,1.5015,-1
18,2026-04-16T20:01:21,2026-04-16T21:21:41,1.34,OP,LONG,,false,28,,,2x,0.13245,0.1305,0.1358,,,0.1305,SL_HIT,-1.4723,1.4723,-1
20,2026-04-16T20:01:21,2026-04-16T21:21:41,1.34,ONDO,LONG,,false,28,,,2x,0.2734,0.2693,0.2802,,,0.2693,SL_HIT,-1.4996,1.4996,-1
85,2026-04-16T20:28:26,2026-04-16T21:21:41,0.89,TRUMP,LONG,,false,35,,,2x,3.0778,3.032,3.155,,,3.032,SL_HIT,-1.4881,1.4881,-1
91,2026-04-16T20:35:05,2026-04-16T21:21:41,0.78,ARB,SHORT,,false,45,,,2x,0.1307,0.1327,0.1274,,,0.1274,TP1_HIT,2.5249,1.5302,1.65
178,2026-04-16T20:58:13,2026-04-16T21:21:41,0.39,ARB,LONG,,false,35,,,2x,0.12972,0.1277,0.1331,,,0.1277,SL_HIT,-1.5572,1.5572,-1
53,2026-04-16T20:15:59,2026-04-16T21:22:37,1.11,UNI,LONG,,false,46,,,2x,3.4561,3.404,3.543,,,3.404,SL_HIT,-1.5075,1.5075,-1
212,2026-04-16T21:21:46,2026-04-16T21:22:37,0.01,PEPE,SHORT,,false,45,,,2x,0.00000395,0.000004,0.000004,,,0.000004,TP1_HIT,-1.2658,1.2658,-1
22,2026-04-16T20:01:21,2026-04-16T21:24:33,1.39,PENDLE,SHORT,,false,33,,,2x,1.2944,1.314,1.262,,,1.262,TP1_HIT,2.5031,1.5142,1.6531
191,2026-04-16T20:58:13,2026-04-16T21:24:33,0.44,PENDLE,LONG,,false,21,,,2x,1.2832,1.264,1.315,,,1.264,SL_HIT,-1.4963,1.4963,-1
116,2026-04-16T20:45:55,2026-04-16T21:28:02,0.7,ARB,SHORT,,false,43,,,2x,0.13027,0.1322,0.127,,,0.127,TP1_HIT,2.5102,1.4815,1.6944
28,2026-04-16T20:05:09,2026-04-16T21:29:02,1.4,SOL,LONG,,false,31,,,2x,90.212,88.859,92.467,,,88.859,SL_HIT,-1.4998,1.4998,-1
4,2026-04-16T20:01:20,2026-04-16T21:31:02,1.49,SOL,LONG,,false,31,,,2x,90.169,88.816,92.423,,,88.816,SL_HIT,-1.5005,1.5005,-1
281,2026-04-16T21:33:37,2026-04-16T21:34:02,0.01,PEPE,SHORT,,false,43,,,2x,0.00000395,0.000004,0.000004,,,0.000004,TP1_HIT,-1.2658,1.2658,-1
101,2026-04-16T20:35:05,2026-04-16T22:54:21,2.32,SUI,SHORT,,false,45,,,2x,0.988,1.0028,0.9633,,,1.0028,SL_HIT,-1.498,1.498,-1
102,2026-04-16T20:35:05,2026-04-16T22:54:21,2.32,APT,SHORT,,false,35,,,2x,0.9821,0.9968,0.9575,,,0.9968,SL_HIT,-1.4968,1.4968,-1
211,2026-04-16T21:21:46,2026-04-16T22:54:21,1.54,ARB,SHORT,,false,33,,,2x,0.12726,0.1292,0.1241,,,0.1292,SL_HIT,-1.5244,1.5244,-1
220,2026-04-16T21:21:46,2026-04-16T22:54:21,1.54,SUI,SHORT,,false,50,,,2x,0.9884,1.0032,0.9637,,,1.0032,SL_HIT,-1.4974,1.4974,-1
229,2026-04-16T21:21:56,2026-04-16T22:54:21,1.54,OP,SHORT,,false,28,,,2x,0.13015,0.1321,0.1269,,,0.1321,SL_HIT,-1.4983,1.4983,-1
238,2026-04-16T21:25:38,2026-04-16T22:54:21,1.48,ARB,SHORT,,false,33,,,2x,0.12712,0.129,0.1239,,,0.129,SL_HIT,-1.4789,1.4789,-1
245,2026-04-16T21:25:38,2026-04-16T22:54:21,1.48,SUI,SHORT,,false,33,,,2x,0.98686,1.0017,0.9622,,,1.0017,SL_HIT,-1.5038,1.5038,-1
247,2026-04-16T21:25:38,2026-04-16T22:54:21,1.48,OP,SHORT,,false,36,,,2x,0.12972,0.1317,0.1265,,,0.1317,SL_HIT,-1.5264,1.5264,-1
269,2026-04-16T21:30:07,2026-04-16T22:56:21,1.44,SUI,LONG,,false,28,,,2x,0.98664,0.9718,1.0113,,,1.0113,TP1_HIT,2.4994,1.5041,1.6617
105,2026-04-16T20:35:05,2026-04-16T23:00:55,2.43,TAO,SHORT,,false,28,,,2x,243.43,247.08,237.34,,,247.08,SL_HIT,-1.4994,1.4994,-1
166,2026-04-16T20:53:45,2026-04-16T23:05:25,2.19,TAO,SHORT,,false,28,,,2x,244.09,247.75,237.99,,,247.75,SL_HIT,-1.4994,1.4994,-1
190,2026-04-16T20:58:13,2026-04-16T23:05:25,2.12,TAO,SHORT,,false,28,,,2x,244.19,247.85,238.09,,,247.85,SL_HIT,-1.4988,1.4988,-1
248,2026-04-16T21:25:38,2026-04-16T23:05:25,1.66,TAO,SHORT,,false,35,,,2x,244.06,247.72,237.96,,,247.72,SL_HIT,-1.4996,1.4996,-1
272,2026-04-16T21:30:07,2026-04-16T23:05:25,1.59,TAO,SHORT,,false,40,,,2x,243.7,247.36,237.61,,,247.36,SL_HIT,-1.5018,1.5018,-1
227,2026-04-16T21:21:46,2026-04-16T23:06:25,1.74,TRUMP,SHORT,,false,29,,,2x,3.0141,3.059,2.939,,,3.059,SL_HIT,-1.4897,1.4897,-1
251,2026-04-16T21:25:38,2026-04-16T23:06:25,1.68,TRUMP,SHORT,,false,33,,,2x,3.0141,3.059,2.939,,,3.059,SL_HIT,-1.4897,1.4897,-1
224,2026-04-16T21:21:46,2026-04-16T23:13:25,1.86,TAO,SHORT,,false,28,,,2x,244.33,247.99,238.22,,,247.99,SL_HIT,-1.498,1.498,-1
21,2026-04-16T20:01:21,2026-04-16T23:17:29,3.27,TAO,LONG,,false,35,,,2x,243.45,239.8,249.54,,,249.54,TP1_HIT,2.5015,1.4993,1.6684
42,2026-04-16T20:05:09,2026-04-16T23:17:29,3.21,TAO,LONG,,false,23,,,2x,243.36,239.71,249.44,,,249.44,TP1_HIT,2.4984,1.4998,1.6658
218,2026-04-16T21:21:46,2026-04-16T23:21:29,2,AAVE,SHORT,,false,43,,,2x,113.81,115.52,110.96,,,115.52,SL_HIT,-1.5025,1.5025,-1
249,2026-04-16T21:25:38,2026-04-16T23:24:29,1.98,PENDLE,SHORT,,false,33,,,2x,1.2607,1.28,1.229,,,1.28,SL_HIT,-1.5309,1.5309,-1
79,2026-04-16T20:28:26,2026-04-16T23:30:24,3.03,APT,SHORT,,false,28,,,2x,0.9865,1.0013,0.9618,,,1.0013,SL_HIT,-1.5003,1.5003,-1
221,2026-04-16T21:21:46,2026-04-16T23:30:24,2.14,APT,SHORT,,false,48,,,2x,0.9856,1.0007,0.9604,,,1.0007,SL_HIT,-1.5321,1.5321,-1
222,2026-04-16T21:21:46,2026-04-16T23:36:46,2.25,TIA,SHORT,,false,39,,,2x,0.39185,0.4085,0.3641,,,0.4085,SL_HIT,-4.2491,4.2491,-1
241,2026-04-16T21:25:38,2026-04-16T23:36:46,2.19,DOT,SHORT,,false,33,,,2x,1.3208,1.341,1.288,,,1.341,SL_HIT,-1.5294,1.5294,-1
243,2026-04-16T21:25:38,2026-04-16T23:36:46,2.19,AAVE,SHORT,,false,28,,,2x,114.02,115.73,111.17,,,115.73,SL_HIT,-1.4997,1.4997,-1
266,2026-04-16T21:30:07,2026-04-16T23:36:46,2.11,AAVE,SHORT,,false,55,,,2x,113.98,115.69,111.13,,,115.69,SL_HIT,-1.5003,1.5003,-1
343,2026-04-16T23:04:31,2026-04-16T23:36:46,0.54,DOT,SHORT,,false,33,,,2x,1.323,1.343,1.29,,,1.343,SL_HIT,-1.5117,1.5117,-1
376,2026-04-16T23:19:29,2026-04-16T23:36:46,0.29,DOT,SHORT,,false,40,,,2x,1.32,1.34,1.287,,,1.34,SL_HIT,-1.5152,1.5152,-1
244,2026-04-16T21:25:38,2026-04-16T23:37:46,2.2,NEAR,SHORT,,false,28,,,2x,1.4195,1.441,1.384,,,1.441,SL_HIT,-1.5146,1.5146,-1
95,2026-04-16T20:35:05,2026-04-16T23:39:46,3.08,DOGE,SHORT,,false,35,,,2x,0.098269,0.0997,0.0958,,,0.0997,SL_HIT,-1.4562,1.4562,-1
82,2026-04-16T20:28:26,2026-04-16T23:43:46,3.26,TAO,LONG,,false,30,,,2x,244.13,240.47,250.23,,,250.23,TP1_HIT,2.4987,1.4992,1.6667
155,2026-04-16T20:53:45,2026-04-16T23:43:46,2.83,DOGE,SHORT,,false,47,,,2x,0.098339,0.0998,0.0959,,,0.0998,SL_HIT,-1.4857,1.4857,-1
303,2026-04-16T22:56:21,2026-04-16T23:45:46,0.82,TAO,SHORT,,false,35,,,2x,246.75,250.45,240.58,,,250.45,SL_HIT,-1.4995,1.4995,-1
348,2026-04-16T23:04:31,2026-04-16T23:46:46,0.7,TAO,SHORT,,false,35,,,2x,247.27,250.98,241.09,,,250.98,SL_HIT,-1.5004,1.5004,-1
246,2026-04-16T21:25:38,2026-04-17T00:01:21,2.6,APT,SHORT,,false,36,,,2x,0.9843,1.0031,0.953,,,1.0031,SL_HIT,-1.91,1.91,-1
382,2026-04-16T23:19:29,2026-04-17T00:01:21,0.7,TAO,SHORT,,false,28,,,2x,249.25,252.99,243.02,,,252.99,SL_HIT,-1.5005,1.5005,-1
74,2026-04-16T20:28:26,2026-04-17T00:29:11,4.01,DOT,LONG,,false,35,,,2x,1.339,1.319,1.372,,,1.319,SL_HIT,-1.4937,1.4937,-1
299,2026-04-16T22:56:21,2026-04-17T00:29:11,1.55,SUI,LONG,,false,48,,,2x,1.0122,0.997,1.038,,,0.997,SL_HIT,-1.5017,1.5017,-1
300,2026-04-16T22:56:21,2026-04-17T00:29:11,1.55,APT,LONG,,false,45,,,2x,1,0.985,1.025,,,0.985,SL_HIT,-1.5,1.5,-1
327,2026-04-16T23:01:01,2026-04-17T00:29:11,1.47,TAO,LONG,,false,30,,,2x,247.15,243.44,253.33,,,253.33,TP1_HIT,2.5005,1.5011,1.6658
388,2026-04-16T23:25:24,2026-04-17T00:29:11,1.06,APT,LONG,,false,43,,,2x,1.0011,0.986,1.026,,,0.986,SL_HIT,-1.5083,1.5083,-1
411,2026-04-16T23:33:10,2026-04-17T00:29:11,0.93,APT,LONG,,false,43,,,2x,1.0017,0.987,1.027,,,0.987,SL_HIT,-1.4675,1.4675,-1
429,2026-04-16T23:38:52,2026-04-17T00:29:11,0.84,APT,LONG,,false,26,,,2x,1.0008,0.986,1.026,,,0.986,SL_HIT,-1.4788,1.4788,-1
452,2026-04-16T23:49:53,2026-04-17T00:29:11,0.66,APT,LONG,,false,33,,,2x,1.0017,0.987,1.027,,,0.987,SL_HIT,-1.4675,1.4675,-1
483,2026-04-16T23:58:56,2026-04-17T00:29:11,0.5,TIA,LONG,,false,28,,,3x,0.4126,0.4064,0.4229,,,0.4064,SL_HIT,-1.5027,1.5027,-1
275,2026-04-16T21:30:07,2026-04-17T00:30:11,3,HYPE,SHORT,,false,41,,,2x,43.343,43.993,42.259,,,43.993,SL_HIT,-1.4997,1.4997,-1
479,2026-04-16T23:55:27,2026-04-17T00:30:11,0.58,TAO,SHORT,,false,38,,,2x,252.37,256.16,246.06,,,256.16,SL_HIT,-1.5018,1.5018,-1
252,2026-04-16T21:25:38,2026-04-17T00:31:30,3.1,HYPE,SHORT,,false,41,,,2x,43.448,44.1,42.362,,,44.1,SL_HIT,-1.5006,1.5006,-1
406,2026-04-16T23:31:25,2026-04-17T00:31:30,1,TAO,LONG,,false,31,,,2x,250.13,246.38,256.38,,,256.38,TP1_HIT,2.4987,1.4992,1.6667
432,2026-04-16T23:38:52,2026-04-17T00:31:30,0.88,TAO,LONG,,false,30,,,2x,250.08,246.33,256.33,,,256.33,TP1_HIT,2.4992,1.4995,1.6667
225,2026-04-16T21:21:46,2026-04-17T00:33:30,3.2,PENDLE,SHORT,,false,26,,,2x,1.2628,1.282,1.231,,,1.282,SL_HIT,-1.5204,1.5204,-1
228,2026-04-16T21:21:46,2026-04-17T00:36:02,3.24,HYPE,SHORT,,false,53,,,2x,43.552,44.205,42.463,,,44.205,SL_HIT,-1.4994,1.4994,-1
109,2026-04-16T20:35:05,2026-04-17T00:37:02,4.03,HYPE,SHORT,,false,34,,,2x,43.557,44.21,42.468,,,44.21,SL_HIT,-1.4992,1.4992,-1
328,2026-04-16T23:01:01,2026-04-17T00:38:02,1.62,PENDLE,SHORT,,false,34,,,2x,1.2724,1.291,1.241,,,1.291,SL_HIT,-1.4618,1.4618,-1
400,2026-04-16T23:31:25,2026-04-17T00:39:49,1.14,DOT,LONG,,false,35,,,2x,1.3342,1.314,1.368,,,1.314,SL_HIT,-1.514,1.514,-1
407,2026-04-16T23:31:25,2026-04-17T00:46:10,1.25,PENDLE,SHORT,,false,41,,,2x,1.2748,1.294,1.243,,,1.294,SL_HIT,-1.5061,1.5061,-1
480,2026-04-16T23:55:27,2026-04-17T00:46:10,0.85,PENDLE,SHORT,,false,33,,,2x,1.2748,1.294,1.243,,,1.294,SL_HIT,-1.5061,1.5061,-1
273,2026-04-16T21:30:07,2026-04-17T00:48:10,3.3,PENDLE,LONG,,false,40,,,2x,1.2639,1.245,1.295,,,1.295,TP1_HIT,2.4606,1.4954,1.6454
383,2026-04-16T23:19:29,2026-04-17T00:48:10,1.48,PENDLE,SHORT,,false,26,,,2x,1.2756,1.295,1.244,,,1.295,SL_HIT,-1.5209,1.5209,-1
9,2026-04-16T20:01:21,2026-04-17T00:49:10,4.8,XRP,LONG,,false,23,,,2x,1.4638,1.442,1.5,,,1.442,SL_HIT,-1.4893,1.4893,-1
106,2026-04-16T20:35:05,2026-04-17T00:49:10,4.23,PENDLE,SHORT,,false,33,,,2x,1.279,1.298,1.247,,,1.298,SL_HIT,-1.4855,1.4855,-1
283,2026-04-16T21:33:37,2026-04-17T00:50:10,3.28,RENDER,SHORT,,false,33,,,2x,1.8523,1.88,1.806,,,1.88,SL_HIT,-1.4954,1.4954,-1
188,2026-04-16T20:58:13,2026-04-17T00:51:10,3.88,OP,SHORT,,false,35,,,2x,0.13097,0.1329,0.1277,,,0.1329,SL_HIT,-1.4736,1.4736,-1
60,2026-04-16T20:20:44,2026-04-17T00:53:10,4.54,OP,SHORT,,false,56,,,2x,0.13128,0.1332,0.128,,,0.1332,SL_HIT,-1.4625,1.4625,-1
164,2026-04-16T20:53:45,2026-04-17T00:53:10,3.99,OP,SHORT,,false,28,,,2x,0.1312,0.1332,0.1279,,,0.1332,SL_HIT,-1.5244,1.5244,-1
270,2026-04-16T21:30:07,2026-04-17T00:53:10,3.38,OP,LONG,,false,33,,,2x,0.13005,0.1281,0.1333,,,0.1333,TP1_HIT,2.499,1.4994,1.6667
380,2026-04-16T23:19:29,2026-04-17T00:53:10,1.56,OP,SHORT,,false,45,,,2x,0.13124,0.1332,0.128,,,0.1332,SL_HIT,-1.4934,1.4934,-1
387,2026-04-16T23:23:04,2026-04-17T00:53:10,1.5,TIA,LONG,,false,53,,,2x,0.40005,0.3909,0.4153,,,0.4153,TP1_HIT,3.812,2.2872,1.6667
39,2026-04-16T20:05:09,2026-04-17T00:59:31,4.91,OP,SHORT,,false,33,,,2x,0.1317,0.1337,0.1284,,,0.1337,SL_HIT,-1.5186,1.5186,-1
103,2026-04-16T20:35:05,2026-04-17T00:59:31,4.41,OP,SHORT,,false,40,,,2x,0.13154,0.1335,0.1283,,,0.1335,SL_HIT,-1.49,1.49,-1
325,2026-04-16T23:01:01,2026-04-17T00:59:31,1.98,OP,SHORT,,false,28,,,2x,0.13144,0.1334,0.1282,,,0.1334,SL_HIT,-1.4912,1.4912,-1
356,2026-04-16T23:08:01,2026-04-17T00:59:31,1.86,TIA,LONG,,false,36,,,2x,0.40157,0.391,0.4193,,,0.4193,TP1_HIT,4.4152,2.6322,1.6774
196,2026-04-16T21:03:08,2026-04-17T01:01:31,3.97,RENDER,SHORT,,false,43,,,2x,1.8567,1.885,1.81,,,1.885,SL_HIT,-1.5242,1.5242,-1
347,2026-04-16T23:04:31,2026-04-17T01:06:31,2.03,APT,LONG,,false,40,,,2x,0.9956,0.9807,1.0205,,,0.9807,SL_HIT,-1.4966,1.4966,-1
35,2026-04-16T20:05:09,2026-04-17T01:46:56,5.7,AAVE,SHORT,,false,28,,,2x,116.89,118.64,113.97,,,113.97,TP1_HIT,2.4981,1.4971,1.6686
65,2026-04-16T20:28:26,2026-04-17T01:46:56,5.31,SOL,LONG,,false,50,,,2x,89.75,88.404,91.994,,,88.404,SL_HIT,-1.4997,1.4997,-1
173,2026-04-16T20:58:13,2026-04-17T01:46:56,4.81,SOL,LONG,,false,46,,,2x,89.6,88.256,91.84,,,88.256,SL_HIT,-1.5,1.5,-1
378,2026-04-16T23:19:29,2026-04-17T01:46:56,2.46,AAVE,LONG,,false,30,,,2x,115.42,113.69,118.31,,,113.69,SL_HIT,-1.4989,1.4989,-1
421,2026-04-16T23:38:52,2026-04-17T01:46:56,2.13,XRP,LONG,,false,30,,,2x,1.4561,1.434,1.493,,,1.434,SL_HIT,-1.5178,1.5178,-1
423,2026-04-16T23:38:52,2026-04-17T01:46:56,2.13,ADA,LONG,,false,28,,,2x,0.26029,0.2564,0.2668,,,0.2564,SL_HIT,-1.4945,1.4945,-1
426,2026-04-16T23:38:52,2026-04-17T01:46:56,2.13,AAVE,LONG,,false,23,,,2x,115.84,114.1,118.74,,,114.1,SL_HIT,-1.5021,1.5021,-1
441,2026-04-16T23:49:53,2026-04-17T01:46:56,1.95,XRP,LONG,,false,30,,,2x,1.4531,1.431,1.489,,,1.431,SL_HIT,-1.5209,1.5209,-1
473,2026-04-16T23:55:27,2026-04-17T01:46:56,1.86,AAVE,LONG,,false,23,,,2x,115.13,113.4,118.01,,,113.4,SL_HIT,-1.5026,1.5026,-1
486,2026-04-17T00:00:01,2026-04-17T01:46:56,1.78,FET,LONG,,false,28,,,2x,0.23995,0.2364,0.2459,,,0.2364,SL_HIT,-1.4795,1.4795,-1
292,2026-04-16T22:56:21,2026-04-17T01:48:56,2.88,XRP,LONG,,false,42,,,2x,1.4517,1.43,1.488,,,1.43,SL_HIT,-1.4948,1.4948,-1
295,2026-04-16T22:56:21,2026-04-17T01:48:56,2.88,DOT,LONG,,false,35,,,2x,1.3275,1.308,1.361,,,1.308,SL_HIT,-1.4689,1.4689,-1
414,2026-04-16T23:38:52,2026-04-17T01:48:56,2.17,AVAX,LONG,,false,30,,,2x,9.7754,9.629,10.02,,,9.629,SL_HIT,-1.4976,1.4976,-1
417,2026-04-16T23:38:52,2026-04-17T01:48:56,2.17,LINK,LONG,,false,30,,,2x,9.5912,9.447,9.831,,,9.447,SL_HIT,-1.5035,1.5035,-1
537,2026-04-17T00:33:31,2026-04-17T01:48:56,1.26,FET,LONG,,false,53,,,2x,0.23908,0.2355,0.2451,,,0.2355,SL_HIT,-1.4974,1.4974,-1
23,2026-04-16T20:01:21,2026-04-17T01:49:47,5.81,HBAR,LONG,,false,28,,,2x,0.09111,0.0897,0.0934,,,0.0897,SL_HIT,-1.5476,1.5476,-1
179,2026-04-16T20:58:13,2026-04-17T01:49:47,4.86,XRP,LONG,,false,37,,,2x,1.4512,1.429,1.487,,,1.429,SL_HIT,-1.5298,1.5298,-1
418,2026-04-16T23:38:52,2026-04-17T01:49:47,2.18,ARB,LONG,,false,21,,,2x,0.12909,0.1272,0.1323,,,0.1272,SL_HIT,-1.4641,1.4641,-1
440,2026-04-16T23:49:52,2026-04-17T01:49:47,2,ARB,LONG,,false,28,,,2x,0.12912,0.1272,0.1323,,,0.1272,SL_HIT,-1.487,1.487,-1
447,2026-04-16T23:49:53,2026-04-17T01:49:47,2,ADA,LONG,,false,28,,,2x,0.2598,0.2559,0.2663,,,0.2559,SL_HIT,-1.5012,1.5012,-1
75,2026-04-16T20:28:26,2026-04-17T01:50:47,5.37,UNI,LONG,,false,35,,,2x,3.4367,3.385,3.523,,,3.385,SL_HIT,-1.5044,1.5044,-1
321,2026-04-16T23:01:01,2026-04-17T01:50:47,2.83,AAVE,LONG,,false,30,,,2x,115.06,113.33,117.94,,,113.33,SL_HIT,-1.5036,1.5036,-1
396,2026-04-16T23:31:25,2026-04-17T01:50:47,2.32,ARB,LONG,,false,35,,,2x,0.12895,0.127,0.1322,,,0.127,SL_HIT,-1.5122,1.5122,-1
420,2026-04-16T23:38:52,2026-04-17T01:50:47,2.2,DOGE,LONG,,false,30,,,2x,0.099678,0.0982,0.1022,,,0.0982,SL_HIT,-1.4828,1.4828,-1
425,2026-04-16T23:38:52,2026-04-17T01:50:47,2.2,UNI,LONG,,false,28,,,2x,3.437,3.385,3.523,,,3.385,SL_HIT,-1.5129,1.5129,-1
427,2026-04-16T23:38:52,2026-04-17T01:50:47,2.2,NEAR,LONG,,false,30,,,2x,1.4418,1.42,1.478,,,1.42,SL_HIT,-1.512,1.512,-1
450,2026-04-16T23:49:53,2026-04-17T01:50:47,2.02,AAVE,LONG,,false,30,,,2x,115.08,113.35,117.96,,,113.35,SL_HIT,-1.5033,1.5033,-1
529,2026-04-17T00:33:31,2026-04-17T01:50:47,1.29,AAVE,LONG,,false,33,,,2x,115.05,113.32,117.93,,,113.32,SL_HIT,-1.5037,1.5037,-1
355,2026-04-16T23:04:41,2026-04-17T01:51:47,2.78,AAVE,LONG,,false,30,,,2x,115.03,113.3,117.91,,,113.3,SL_HIT,-1.504,1.504,-1
428,2026-04-16T23:38:52,2026-04-17T01:51:47,2.22,SUI,LONG,,false,28,,,2x,1.006,0.991,1.031,,,0.991,SL_HIT,-1.4911,1.4911,-1
466,2026-04-16T23:55:27,2026-04-17T01:51:47,1.94,LINK,LONG,,false,30,,,2x,9.5766,9.433,9.816,,,9.433,SL_HIT,-1.4995,1.4995,-1
52,2026-04-16T20:15:59,2026-04-17T01:52:47,5.61,WIF,LONG,,false,46,,,3x,0.22608,0.2158,0.2433,,,0.2158,SL_HIT,-4.5471,4.5471,-1
59,2026-04-16T20:20:29,2026-04-17T01:52:47,5.54,DOT,SHORT,,false,43,,,2x,1.3374,1.357,1.304,,,1.304,TP1_HIT,2.4974,1.4655,1.7041
70,2026-04-16T20:28:26,2026-04-17T01:52:47,5.41,LINK,LONG,,false,33,,,2x,9.5717,9.428,9.811,,,9.428,SL_HIT,-1.5013,1.5013,-1
265,2026-04-16T21:30:07,2026-04-17T01:52:47,4.38,DOT,LONG,,false,28,,,2x,1.3245,1.305,1.358,,,1.305,SL_HIT,-1.4723,1.4723,-1
424,2026-04-16T23:38:52,2026-04-17T01:52:47,2.23,DOT,SHORT,,false,33,,,2x,1.338,1.358,1.305,,,1.305,TP1_HIT,2.4664,1.4948,1.65
439,2026-04-16T23:49:52,2026-04-17T01:52:47,2.05,LINK,LONG,,false,30,,,2x,9.5746,9.431,9.814,,,9.431,SL_HIT,-1.4998,1.4998,-1
5,2026-04-16T20:01:20,2026-04-17T01:53:47,5.87,DOGE,LONG,,false,30,,,2x,0.099624,0.0981,0.1021,,,0.0981,SL_HIT,-1.5298,1.5298,-1
62,2026-04-16T20:21:34,2026-04-17T01:53:47,5.54,AAVE,SHORT,,false,38,,,2x,116.12,117.86,113.22,,,113.22,TP1_HIT,2.4974,1.4984,1.6667
153,2026-04-16T20:53:45,2026-04-17T01:53:47,5,ARB,SHORT,,false,41,,,2x,0.12973,0.1318,0.1262,,,0.1262,TP1_HIT,2.721,1.5956,1.7053
291,2026-04-16T22:56:21,2026-04-17T01:53:47,2.96,ARB,SHORT,,false,33,,,2x,0.12966,0.1316,0.1264,,,0.1264,TP1_HIT,2.5143,1.4962,1.6805
403,2026-04-16T23:31:25,2026-04-17T01:53:47,2.37,SUI,LONG,,false,35,,,2x,1.0053,0.99,1.03,,,0.99,SL_HIT,-1.5219,1.5219,-1
520,2026-04-17T00:33:31,2026-04-17T01:53:47,1.34,ARB,LONG,,false,45,,,2x,0.12839,0.1265,0.1316,,,0.1265,SL_HIT,-1.4721,1.4721,-1
372,2026-04-16T23:19:29,2026-04-17T02:09:16,2.83,XRP,LONG,,false,35,,,2x,1.4484,1.427,1.485,,,1.427,SL_HIT,-1.4775,1.4775,-1
402,2026-04-16T23:31:25,2026-04-17T02:11:16,2.66,NEAR,LONG,,false,30,,,2x,1.4375,1.416,1.473,,,1.416,SL_HIT,-1.4957,1.4957,-1
298,2026-04-16T22:56:21,2026-04-17T02:14:16,3.3,NEAR,LONG,,false,30,,,2x,1.4363,1.415,1.472,,,1.415,SL_HIT,-1.483,1.483,-1
17,2026-04-16T20:01:21,2026-04-17T02:16:16,6.25,APT,LONG,,false,33,,,2x,0.991,0.9761,1.0158,,,0.9761,SL_HIT,-1.5035,1.5035,-1
202,2026-04-16T21:12:38,2026-04-17T02:16:16,5.06,APT,LONG,,false,41,,,2x,0.9913,0.9764,1.0161,,,0.9764,SL_HIT,-1.5031,1.5031,-1
442,2026-04-16T23:49:53,2026-04-17T02:16:16,2.44,DOGE,LONG,,false,30,,,2x,0.099543,0.098,0.102,,,0.098,SL_HIT,-1.5501,1.5501,-1
